2025-12-10 10:51:13 - OGBL-DDI Link Prediction - GCN with External Features
2025-12-10 10:51:13 - Device: cuda:0
2025-12-10 10:51:13 - Log directory: logs/ddi_gcn_dti_20251210_105113
2025-12-10 10:51:13 - ================================================================================
2025-12-10 10:51:13 - Dataset: 4267 nodes, 2135822 edges
2025-12-10 10:51:13 - Train edges: 1067911
2025-12-10 10:51:13 - Valid edges: 133489 pos, 101882 neg
2025-12-10 10:51:13 - Test edges: 133489 pos, 95599 neg
2025-12-10 10:51:13 - Loading external features...
2025-12-10 10:51:13 - Loaded drug-target features: shape=torch.Size([4267, 229])
2025-12-10 10:51:13 -   Drug-target features: 229 dims
2025-12-10 10:51:13 - Combined features: 229 dims total
2025-12-10 10:51:13 - Loaded features: {'drug_targets': 229}
2025-12-10 10:51:13 - Total feature dimension: 229
2025-12-10 10:51:13 - ================================================================================
2025-12-10 10:51:13 - Model Configuration:
2025-12-10 10:51:13 -   architecture: GCN + MLP
2025-12-10 10:51:13 -   num_layers: 2
2025-12-10 10:51:13 -   hidden_channels: 256
2025-12-10 10:51:13 -   dropout: 0.5
2025-12-10 10:51:13 -   fusion: concat
2025-12-10 10:51:13 -   external_features: ['drug_targets']
2025-12-10 10:51:13 - Training Configuration:
2025-12-10 10:51:13 -   epochs: 2000
2025-12-10 10:51:13 -   lr: 0.005
2025-12-10 10:51:13 -   batch_size: 65536
2025-12-10 10:51:13 -   eval_steps: 5
2025-12-10 10:51:13 -   runs: 1
2025-12-10 10:51:13 - ================================================================================
2025-12-10 10:51:27 - [GCN] Epoch 0005 | loss 0.7327 | val@20 0.0748 | test@20 0.0472 | best 0.0748 (ep 5)
2025-12-10 10:56:47 - [GCN] Epoch 0130 | loss 0.2062 | val@20 0.3413 | test@20 0.3913 | best 0.4245 (ep 115)
2025-12-10 10:57:00 - [GCN] Epoch 0135 | loss 0.2066 | val@20 0.3573 | test@20 0.3425 | best 0.4245 (ep 115)
2025-12-10 10:57:14 - [GCN] Epoch 0140 | loss 0.2030 | val@20 0.3507 | test@20 0.3617 | best 0.4245 (ep 115)
2025-12-10 10:57:26 - [GCN] Epoch 0145 | loss 0.2014 | val@20 0.5044 | test@20 0.5690 | best 0.5044 (ep 145)
2025-12-10 10:57:39 - [GCN] Epoch 0150 | loss 0.2019 | val@20 0.3613 | test@20 0.3143 | best 0.5044 (ep 145)
2025-12-10 10:57:52 - [GCN] Epoch 0155 | loss 0.1980 | val@20 0.4674 | test@20 0.5700 | best 0.5044 (ep 145)
2025-12-10 10:58:05 - [GCN] Epoch 0160 | loss 0.1976 | val@20 0.3512 | test@20 0.4191 | best 0.5044 (ep 145)
2025-12-10 10:58:18 - [GCN] Epoch 0165 | loss 0.1955 | val@20 0.4261 | test@20 0.3305 | best 0.5044 (ep 145)
2025-12-10 10:58:30 - [GCN] Epoch 0170 | loss 0.1968 | val@20 0.4637 | test@20 0.5022 | best 0.5044 (ep 145)
2025-12-10 10:58:43 - [GCN] Epoch 0175 | loss 0.1950 | val@20 0.4860 | test@20 0.4944 | best 0.5044 (ep 145)
2025-12-10 10:58:56 - [GCN] Epoch 0180 | loss 0.1926 | val@20 0.3971 | test@20 0.2709 | best 0.5044 (ep 145)
2025-12-10 10:59:09 - [GCN] Epoch 0185 | loss 0.1909 | val@20 0.4744 | test@20 0.3723 | best 0.5044 (ep 145)
2025-12-10 10:59:22 - [GCN] Epoch 0190 | loss 0.1875 | val@20 0.4731 | test@20 0.3906 | best 0.5044 (ep 145)
2025-12-10 10:59:35 - [GCN] Epoch 0195 | loss 0.1897 | val@20 0.4380 | test@20 0.3771 | best 0.5044 (ep 145)
2025-12-10 10:59:48 - [GCN] Epoch 0200 | loss 0.1853 | val@20 0.5100 | test@20 0.4815 | best 0.5100 (ep 200)
2025-12-10 11:00:01 - [GCN] Epoch 0205 | loss 0.1864 | val@20 0.3757 | test@20 0.2679 | best 0.5100 (ep 200)
2025-12-10 11:00:15 - [GCN] Epoch 0210 | loss 0.1817 | val@20 0.4773 | test@20 0.4551 | best 0.5100 (ep 200)
2025-12-10 11:00:28 - [GCN] Epoch 0215 | loss 0.1799 | val@20 0.4297 | test@20 0.2814 | best 0.5100 (ep 200)
2025-12-10 11:00:40 - [GCN] Epoch 0220 | loss 0.1833 | val@20 0.4358 | test@20 0.2675 | best 0.5100 (ep 200)
2025-12-10 11:00:53 - [GCN] Epoch 0225 | loss 0.1790 | val@20 0.5287 | test@20 0.5145 | best 0.5287 (ep 225)
2025-12-10 11:01:09 - [GCN] Epoch 0230 | loss 0.1793 | val@20 0.5387 | test@20 0.3029 | best 0.5387 (ep 230)
2025-12-10 11:01:22 - [GCN] Epoch 0235 | loss 0.1759 | val@20 0.5600 | test@20 0.3075 | best 0.5600 (ep 235)
2025-12-10 11:01:35 - [GCN] Epoch 0240 | loss 0.1749 | val@20 0.5688 | test@20 0.3291 | best 0.5688 (ep 240)
2025-12-10 11:01:48 - [GCN] Epoch 0245 | loss 0.1758 | val@20 0.5676 | test@20 0.2701 | best 0.5688 (ep 240)
2025-12-10 11:02:00 - [GCN] Epoch 0250 | loss 0.1788 | val@20 0.5064 | test@20 0.5708 | best 0.5688 (ep 240)
2025-12-10 11:02:14 - [GCN] Epoch 0255 | loss 0.1730 | val@20 0.5486 | test@20 0.3130 | best 0.5688 (ep 240)
2025-12-10 11:02:27 - [GCN] Epoch 0260 | loss 0.1727 | val@20 0.4794 | test@20 0.2222 | best 0.5688 (ep 240)
2025-12-10 11:02:39 - [GCN] Epoch 0265 | loss 0.1735 | val@20 0.5530 | test@20 0.4394 | best 0.5688 (ep 240)
2025-12-10 11:02:52 - [GCN] Epoch 0270 | loss 0.1718 | val@20 0.5567 | test@20 0.2332 | best 0.5688 (ep 240)
2025-12-10 11:03:06 - [GCN] Epoch 0275 | loss 0.1723 | val@20 0.5560 | test@20 0.5062 | best 0.5688 (ep 240)
2025-12-10 11:03:18 - [GCN] Epoch 0280 | loss 0.1709 | val@20 0.5092 | test@20 0.2832 | best 0.5688 (ep 240)
2025-12-10 11:03:31 - [GCN] Epoch 0285 | loss 0.1710 | val@20 0.5437 | test@20 0.2313 | best 0.5688 (ep 240)
2025-12-10 11:03:44 - [GCN] Epoch 0290 | loss 0.1691 | val@20 0.5673 | test@20 0.3193 | best 0.5688 (ep 240)
2025-12-10 11:03:57 - [GCN] Epoch 0295 | loss 0.1689 | val@20 0.5933 | test@20 0.3317 | best 0.5933 (ep 295)
2025-12-10 11:04:11 - [GCN] Epoch 0300 | loss 0.1683 | val@20 0.5570 | test@20 0.3085 | best 0.5933 (ep 295)
2025-12-10 11:04:24 - [GCN] Epoch 0305 | loss 0.1677 | val@20 0.5899 | test@20 0.3882 | best 0.5933 (ep 295)
2025-12-10 11:04:37 - [GCN] Epoch 0310 | loss 0.1689 | val@20 0.4810 | test@20 0.2906 | best 0.5933 (ep 295)
2025-12-10 11:04:50 - [GCN] Epoch 0315 | loss 0.1676 | val@20 0.6262 | test@20 0.2480 | best 0.6262 (ep 315)
2025-12-10 11:05:03 - [GCN] Epoch 0320 | loss 0.1654 | val@20 0.6102 | test@20 0.3298 | best 0.6262 (ep 315)
2025-12-10 11:05:16 - [GCN] Epoch 0325 | loss 0.1665 | val@20 0.5893 | test@20 0.3223 | best 0.6262 (ep 315)
2025-12-10 11:05:29 - [GCN] Epoch 0330 | loss 0.1659 | val@20 0.6078 | test@20 0.2787 | best 0.6262 (ep 315)
2025-12-10 11:05:42 - [GCN] Epoch 0335 | loss 0.1676 | val@20 0.5015 | test@20 0.2332 | best 0.6262 (ep 315)
2025-12-10 11:05:55 - [GCN] Epoch 0340 | loss 0.1662 | val@20 0.6260 | test@20 0.4099 | best 0.6262 (ep 315)
2025-12-10 11:06:09 - [GCN] Epoch 0345 | loss 0.1647 | val@20 0.6433 | test@20 0.3780 | best 0.6433 (ep 345)
2025-12-10 11:06:22 - [GCN] Epoch 0350 | loss 0.1633 | val@20 0.6454 | test@20 0.3099 | best 0.6454 (ep 350)
2025-12-10 11:06:35 - [GCN] Epoch 0355 | loss 0.1661 | val@20 0.6442 | test@20 0.2255 | best 0.6454 (ep 350)
2025-12-10 11:06:48 - [GCN] Epoch 0360 | loss 0.1648 | val@20 0.6427 | test@20 0.3935 | best 0.6454 (ep 350)
2025-12-10 11:07:01 - [GCN] Epoch 0365 | loss 0.1644 | val@20 0.6073 | test@20 0.3268 | best 0.6454 (ep 350)
2025-12-10 11:07:14 - [GCN] Epoch 0370 | loss 0.1647 | val@20 0.6080 | test@20 0.1866 | best 0.6454 (ep 350)
2025-12-10 11:07:27 - [GCN] Epoch 0375 | loss 0.1633 | val@20 0.6279 | test@20 0.2823 | best 0.6454 (ep 350)
2025-12-10 11:07:40 - [GCN] Epoch 0380 | loss 0.1646 | val@20 0.6259 | test@20 0.2646 | best 0.6454 (ep 350)
2025-12-10 11:07:53 - [GCN] Epoch 0385 | loss 0.1644 | val@20 0.5988 | test@20 0.3704 | best 0.6454 (ep 350)
2025-12-10 11:08:06 - [GCN] Epoch 0390 | loss 0.1620 | val@20 0.6487 | test@20 0.3513 | best 0.6487 (ep 390)
2025-12-10 11:08:18 - [GCN] Epoch 0395 | loss 0.1626 | val@20 0.6039 | test@20 0.3102 | best 0.6487 (ep 390)
2025-12-10 11:08:30 - [GCN] Epoch 0400 | loss 0.1625 | val@20 0.6398 | test@20 0.3840 | best 0.6487 (ep 390)
2025-12-10 11:08:43 - [GCN] Epoch 0405 | loss 0.1624 | val@20 0.6125 | test@20 0.3905 | best 0.6487 (ep 390)
2025-12-10 11:08:56 - [GCN] Epoch 0410 | loss 0.1626 | val@20 0.6396 | test@20 0.3975 | best 0.6487 (ep 390)
2025-12-10 11:09:09 - [GCN] Epoch 0415 | loss 0.1604 | val@20 0.6347 | test@20 0.3764 | best 0.6487 (ep 390)
2025-12-10 11:09:21 - [GCN] Epoch 0420 | loss 0.1612 | val@20 0.6399 | test@20 0.3379 | best 0.6487 (ep 390)
2025-12-10 11:09:33 - [GCN] Epoch 0425 | loss 0.1627 | val@20 0.5671 | test@20 0.2779 | best 0.6487 (ep 390)
2025-12-10 11:09:46 - [GCN] Epoch 0430 | loss 0.1811 | val@20 0.3580 | test@20 0.2221 | best 0.6487 (ep 390)
2025-12-10 11:09:58 - [GCN] Epoch 0435 | loss 0.1627 | val@20 0.6161 | test@20 0.1185 | best 0.6487 (ep 390)
2025-12-10 11:10:12 - [GCN] Epoch 0440 | loss 0.1639 | val@20 0.5516 | test@20 0.1107 | best 0.6487 (ep 390)
2025-12-10 11:10:24 - [GCN] Epoch 0445 | loss 0.1614 | val@20 0.6405 | test@20 0.2680 | best 0.6487 (ep 390)
2025-12-10 11:10:37 - [GCN] Epoch 0450 | loss 0.1622 | val@20 0.6228 | test@20 0.3461 | best 0.6487 (ep 390)
2025-12-10 11:10:50 - [GCN] Epoch 0455 | loss 0.1597 | val@20 0.6187 | test@20 0.3276 | best 0.6487 (ep 390)
2025-12-10 11:11:04 - [GCN] Epoch 0460 | loss 0.1620 | val@20 0.5668 | test@20 0.2720 | best 0.6487 (ep 390)
2025-12-10 11:11:19 - [GCN] Epoch 0465 | loss 0.1595 | val@20 0.6469 | test@20 0.2592 | best 0.6487 (ep 390)
2025-12-10 11:11:32 - [GCN] Epoch 0470 | loss 0.1582 | val@20 0.6315 | test@20 0.2886 | best 0.6487 (ep 390)
2025-12-10 11:11:45 - [GCN] Epoch 0475 | loss 0.1609 | val@20 0.6194 | test@20 0.3734 | best 0.6487 (ep 390)
2025-12-10 11:11:58 - [GCN] Epoch 0480 | loss 0.1584 | val@20 0.6552 | test@20 0.3944 | best 0.6552 (ep 480)
2025-12-10 11:12:11 - [GCN] Epoch 0485 | loss 0.1606 | val@20 0.5898 | test@20 0.2682 | best 0.6552 (ep 480)
2025-12-10 11:12:24 - [GCN] Epoch 0490 | loss 0.1605 | val@20 0.6362 | test@20 0.3043 | best 0.6552 (ep 480)
2025-12-10 11:12:37 - [GCN] Epoch 0495 | loss 0.1588 | val@20 0.6674 | test@20 0.4162 | best 0.6674 (ep 495)
2025-12-10 11:12:49 - [GCN] Epoch 0500 | loss 0.1578 | val@20 0.6513 | test@20 0.4539 | best 0.6674 (ep 495)
2025-12-10 11:13:01 - [GCN] Epoch 0505 | loss 0.1611 | val@20 0.5313 | test@20 0.3104 | best 0.6674 (ep 495)
2025-12-10 11:13:15 - [GCN] Epoch 0510 | loss 0.1584 | val@20 0.6386 | test@20 0.3130 | best 0.6674 (ep 495)
2025-12-10 11:13:27 - [GCN] Epoch 0515 | loss 0.1583 | val@20 0.6485 | test@20 0.2602 | best 0.6674 (ep 495)
2025-12-10 11:13:40 - [GCN] Epoch 0520 | loss 0.1603 | val@20 0.5682 | test@20 0.2638 | best 0.6674 (ep 495)
2025-12-10 11:13:53 - [GCN] Epoch 0525 | loss 0.1579 | val@20 0.6360 | test@20 0.1395 | best 0.6674 (ep 495)
2025-12-10 11:14:06 - [GCN] Epoch 0530 | loss 0.1585 | val@20 0.5599 | test@20 0.2239 | best 0.6674 (ep 495)
2025-12-10 11:14:19 - [GCN] Epoch 0535 | loss 0.1568 | val@20 0.6166 | test@20 0.3671 | best 0.6674 (ep 495)
2025-12-10 11:14:31 - [GCN] Epoch 0540 | loss 0.1584 | val@20 0.6552 | test@20 0.3757 | best 0.6674 (ep 495)
2025-12-10 11:14:44 - [GCN] Epoch 0545 | loss 0.1589 | val@20 0.6450 | test@20 0.2991 | best 0.6674 (ep 495)
2025-12-10 11:14:56 - [GCN] Epoch 0550 | loss 0.1574 | val@20 0.6361 | test@20 0.3703 | best 0.6674 (ep 495)
2025-12-10 11:15:10 - [GCN] Epoch 0555 | loss 0.1568 | val@20 0.6669 | test@20 0.5037 | best 0.6674 (ep 495)
2025-12-10 11:15:23 - [GCN] Epoch 0560 | loss 0.1571 | val@20 0.6435 | test@20 0.3750 | best 0.6674 (ep 495)
2025-12-10 11:15:35 - [GCN] Epoch 0565 | loss 0.1570 | val@20 0.6533 | test@20 0.3298 | best 0.6674 (ep 495)
2025-12-10 11:15:48 - [GCN] Epoch 0570 | loss 0.1570 | val@20 0.5195 | test@20 0.2044 | best 0.6674 (ep 495)
2025-12-10 11:16:01 - [GCN] Epoch 0575 | loss 0.1563 | val@20 0.5835 | test@20 0.3409 | best 0.6674 (ep 495)
2025-12-10 11:16:14 - [GCN] Epoch 0580 | loss 0.1573 | val@20 0.6540 | test@20 0.3223 | best 0.6674 (ep 495)
2025-12-10 11:16:27 - [GCN] Epoch 0585 | loss 0.1569 | val@20 0.6472 | test@20 0.3087 | best 0.6674 (ep 495)
2025-12-10 11:16:39 - [GCN] Epoch 0590 | loss 0.1552 | val@20 0.6708 | test@20 0.3731 | best 0.6708 (ep 590)
2025-12-10 11:16:52 - [GCN] Epoch 0595 | loss 0.1549 | val@20 0.6151 | test@20 0.2336 | best 0.6708 (ep 590)
2025-12-10 11:17:05 - [GCN] Epoch 0600 | loss 0.1548 | val@20 0.6703 | test@20 0.4364 | best 0.6708 (ep 590)
2025-12-10 11:17:18 - [GCN] Epoch 0605 | loss 0.1592 | val@20 0.5653 | test@20 0.3158 | best 0.6708 (ep 590)
2025-12-10 11:17:31 - [GCN] Epoch 0610 | loss 0.1562 | val@20 0.6625 | test@20 0.3756 | best 0.6708 (ep 590)
2025-12-10 11:17:43 - [GCN] Epoch 0615 | loss 0.1556 | val@20 0.6531 | test@20 0.4689 | best 0.6708 (ep 590)
2025-12-10 11:17:56 - [GCN] Epoch 0620 | loss 0.1539 | val@20 0.6868 | test@20 0.3575 | best 0.6868 (ep 620)
2025-12-10 11:18:10 - [GCN] Epoch 0625 | loss 0.1554 | val@20 0.6410 | test@20 0.2885 | best 0.6868 (ep 620)
2025-12-10 11:18:22 - [GCN] Epoch 0630 | loss 0.1548 | val@20 0.6476 | test@20 0.2696 | best 0.6868 (ep 620)
2025-12-10 11:18:35 - [GCN] Epoch 0635 | loss 0.1584 | val@20 0.6510 | test@20 0.3754 | best 0.6868 (ep 620)
2025-12-10 11:18:48 - [GCN] Epoch 0640 | loss 0.1549 | val@20 0.6742 | test@20 0.3543 | best 0.6868 (ep 620)
2025-12-10 11:19:00 - [GCN] Epoch 0645 | loss 0.1561 | val@20 0.6240 | test@20 0.3491 | best 0.6868 (ep 620)
2025-12-10 11:19:14 - [GCN] Epoch 0650 | loss 0.1551 | val@20 0.6550 | test@20 0.3459 | best 0.6868 (ep 620)
2025-12-10 11:19:26 - [GCN] Epoch 0655 | loss 0.1539 | val@20 0.6770 | test@20 0.2914 | best 0.6868 (ep 620)
2025-12-10 11:19:39 - [GCN] Epoch 0660 | loss 0.1540 | val@20 0.6596 | test@20 0.3831 | best 0.6868 (ep 620)
2025-12-10 11:19:52 - [GCN] Epoch 0665 | loss 0.1551 | val@20 0.6365 | test@20 0.3634 | best 0.6868 (ep 620)
2025-12-10 11:20:05 - [GCN] Epoch 0670 | loss 0.1540 | val@20 0.6134 | test@20 0.2935 | best 0.6868 (ep 620)
2025-12-10 11:20:19 - [GCN] Epoch 0675 | loss 0.1553 | val@20 0.6525 | test@20 0.3170 | best 0.6868 (ep 620)
2025-12-10 11:20:31 - [GCN] Epoch 0680 | loss 0.1574 | val@20 0.6563 | test@20 0.4137 | best 0.6868 (ep 620)
2025-12-10 11:20:44 - [GCN] Epoch 0685 | loss 0.1541 | val@20 0.6281 | test@20 0.3020 | best 0.6868 (ep 620)
2025-12-10 11:20:57 - [GCN] Epoch 0690 | loss 0.1535 | val@20 0.6631 | test@20 0.3020 | best 0.6868 (ep 620)
2025-12-10 11:21:14 - [GCN] Epoch 0695 | loss 0.1531 | val@20 0.6107 | test@20 0.5072 | best 0.6868 (ep 620)
2025-12-10 11:21:26 - [GCN] Epoch 0700 | loss 0.1540 | val@20 0.6729 | test@20 0.5296 | best 0.6868 (ep 620)
2025-12-10 11:21:39 - [GCN] Epoch 0705 | loss 0.1519 | val@20 0.6548 | test@20 0.3583 | best 0.6868 (ep 620)
2025-12-10 11:21:52 - [GCN] Epoch 0710 | loss 0.1550 | val@20 0.6531 | test@20 0.3275 | best 0.6868 (ep 620)
2025-12-10 11:22:06 - [GCN] Epoch 0715 | loss 0.1535 | val@20 0.6587 | test@20 0.3080 | best 0.6868 (ep 620)
2025-12-10 11:22:18 - [GCN] Epoch 0720 | loss 0.1547 | val@20 0.6469 | test@20 0.3396 | best 0.6868 (ep 620)
2025-12-10 11:22:31 - [GCN] Epoch 0725 | loss 0.1529 | val@20 0.6595 | test@20 0.3747 | best 0.6868 (ep 620)
2025-12-10 11:22:44 - [GCN] Epoch 0730 | loss 0.1525 | val@20 0.6670 | test@20 0.4644 | best 0.6868 (ep 620)
2025-12-10 11:22:57 - [GCN] Epoch 0735 | loss 0.1525 | val@20 0.6330 | test@20 0.4720 | best 0.6868 (ep 620)
2025-12-10 11:23:10 - [GCN] Epoch 0740 | loss 0.1543 | val@20 0.6783 | test@20 0.4377 | best 0.6868 (ep 620)
2025-12-10 11:23:23 - [GCN] Epoch 0745 | loss 0.1535 | val@20 0.6777 | test@20 0.1976 | best 0.6868 (ep 620)
2025-12-10 11:23:36 - [GCN] Epoch 0750 | loss 0.1558 | val@20 0.6566 | test@20 0.2842 | best 0.6868 (ep 620)
2025-12-10 11:23:49 - [GCN] Epoch 0755 | loss 0.1525 | val@20 0.6195 | test@20 0.3642 | best 0.6868 (ep 620)
2025-12-10 11:24:02 - [GCN] Epoch 0760 | loss 0.1539 | val@20 0.6716 | test@20 0.3577 | best 0.6868 (ep 620)
2025-12-10 11:24:16 - [GCN] Epoch 0765 | loss 0.1528 | val@20 0.6800 | test@20 0.4498 | best 0.6868 (ep 620)
2025-12-10 11:24:28 - [GCN] Epoch 0770 | loss 0.1528 | val@20 0.6876 | test@20 0.2849 | best 0.6876 (ep 770)
2025-12-10 11:24:41 - [GCN] Epoch 0775 | loss 0.1510 | val@20 0.6783 | test@20 0.2193 | best 0.6876 (ep 770)
2025-12-10 11:24:54 - [GCN] Epoch 0780 | loss 0.1521 | val@20 0.6601 | test@20 0.3184 | best 0.6876 (ep 770)
2025-12-10 11:25:08 - [GCN] Epoch 0785 | loss 0.1543 | val@20 0.6739 | test@20 0.3919 | best 0.6876 (ep 770)
2025-12-10 11:25:21 - [GCN] Epoch 0790 | loss 0.1523 | val@20 0.6785 | test@20 0.3963 | best 0.6876 (ep 770)
2025-12-10 11:25:33 - [GCN] Epoch 0795 | loss 0.1534 | val@20 0.6561 | test@20 0.6236 | best 0.6876 (ep 770)
2025-12-10 11:25:46 - [GCN] Epoch 0800 | loss 0.1521 | val@20 0.6550 | test@20 0.3807 | best 0.6876 (ep 770)
2025-12-10 11:25:59 - [GCN] Epoch 0805 | loss 0.1507 | val@20 0.6618 | test@20 0.3916 | best 0.6876 (ep 770)
2025-12-10 11:26:13 - [GCN] Epoch 0810 | loss 0.1538 | val@20 0.6576 | test@20 0.3416 | best 0.6876 (ep 770)
2025-12-10 11:26:27 - [GCN] Epoch 0815 | loss 0.1531 | val@20 0.6032 | test@20 0.3838 | best 0.6876 (ep 770)
2025-12-10 11:26:40 - [GCN] Epoch 0820 | loss 0.1527 | val@20 0.6758 | test@20 0.3442 | best 0.6876 (ep 770)
2025-12-10 11:26:52 - [GCN] Epoch 0825 | loss 0.1526 | val@20 0.6441 | test@20 0.3681 | best 0.6876 (ep 770)
2025-12-10 11:27:06 - [GCN] Epoch 0830 | loss 0.1516 | val@20 0.6523 | test@20 0.3859 | best 0.6876 (ep 770)
2025-12-10 11:27:19 - [GCN] Epoch 0835 | loss 0.1526 | val@20 0.6149 | test@20 0.6079 | best 0.6876 (ep 770)
2025-12-10 11:27:32 - [GCN] Epoch 0840 | loss 0.1535 | val@20 0.6441 | test@20 0.3670 | best 0.6876 (ep 770)
2025-12-10 11:27:45 - [GCN] Epoch 0845 | loss 0.1520 | val@20 0.6660 | test@20 0.3683 | best 0.6876 (ep 770)
2025-12-10 11:27:58 - [GCN] Epoch 0850 | loss 0.1528 | val@20 0.6658 | test@20 0.3259 | best 0.6876 (ep 770)
2025-12-10 11:28:11 - [GCN] Epoch 0855 | loss 0.1523 | val@20 0.6837 | test@20 0.3935 | best 0.6876 (ep 770)
2025-12-10 11:28:24 - [GCN] Epoch 0860 | loss 0.1522 | val@20 0.6727 | test@20 0.3181 | best 0.6876 (ep 770)
2025-12-10 11:28:37 - [GCN] Epoch 0865 | loss 0.1535 | val@20 0.6751 | test@20 0.4060 | best 0.6876 (ep 770)
2025-12-10 11:28:50 - [GCN] Epoch 0870 | loss 0.1516 | val@20 0.6757 | test@20 0.4247 | best 0.6876 (ep 770)
